,gen_1_dispatched,gen_2_dispatched,gen_3_dispatched,gen_4_dispatched,gen_5_dispatched,gen_6_dispatched,gen_7_dispatched,gen_8_dispatched,gen_9_dispatched,gen_10_dispatched,Reserve Size,Disturbance Size,ROCOF,Settling Frequency,Nadir
1730,1000.0,0.0,660.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,48.0,632.0,0.164988455397,49.1878023711,48.1868641952
1731,1000.0,0.0,650.0,632.0,247.0,650.0,560.0,540.0,830.0,250.0,55.0,540.0,0.143254146587,49.3679234951,48.566549694
1732,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,260.0,30.0,650.0,0.152198200004,49.234329746,48.3375126103
1733,1000.0,0.0,650.0,632.0,235.0,650.0,560.0,540.0,830.0,250.0,7500.0,1000.0,0.413425917993,48.9528121635,46.6049040868
1734,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,776.0,250.0,30.0,650.0,0.163301072417,49.2781148333,48.2877483799
1735,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,810.0,250.0,1.0,254.0,0.115194895671,49.4915255692,49.0976675565
1736,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,774.0,250.0,30.0,650.0,0.152439128664,49.281290299,48.3149472153
1737,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,814.0,250.0,600.0,250.0,0.0572378718057,49.585856118,49.585856118
1738,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,537.0,830.0,250.0,1.0,254.0,0.11580769678,49.4630900022,49.0306147046
1739,1120.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.164736384648,49.2177134089,48.3350141665
1740,1000.0,0.0,650.0,632.0,254.0,620.0,560.0,540.0,830.0,250.0,30.0,650.0,0.152945386774,49.2823821415,48.3041651384
1741,1000.0,0.0,620.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,7500.0,1000.0,0.416730606306,48.9699291444,46.615434642
1742,1040.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,55.0,540.0,0.144938655881,49.3355794031,48.5695177296
1743,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,824.0,250.0,30.0,650.0,0.164056642521,49.2437053263,48.2749821965
1744,1000.0,0.0,615.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.164456793825,49.2679311231,48.2857259293
1745,1120.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,55.0,540.0,0.145207304263,49.3343753057,48.5594738471
1746,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,1.0,254.0,0.115809140106,49.4632622519,49.0271096129
1747,1000.0,0.0,650.0,500.0,254.0,650.0,560.0,540.0,830.0,250.0,600.0,250.0,0.0687114210733,48.9842165984,48.9842165984
1748,1000.0,0.0,650.0,632.0,254.0,650.0,500.0,540.0,830.0,250.0,48.0,632.0,0.165564394473,49.17087302,48.1782495426
1749,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.152400113749,49.240581923,48.2981986503
1750,1000.0,0.0,650.0,632.0,246.0,650.0,560.0,540.0,830.0,250.0,55.0,540.0,0.143165129402,49.3725323736,48.5681105591
1751,1000.0,0.0,605.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,48.0,632.0,0.164530549598,49.2243960815,48.2122031882
1752,1000.0,0.0,650.0,632.0,247.0,650.0,560.0,540.0,830.0,250.0,20.0,830.0,0.214242135912,49.0554654125,47.3738019394
1753,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,507.0,830.0,250.0,35.0,560.0,0.147582106239,49.3129524171,48.4885880009
1754,1380.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,7120.0,1380.0,0.643957589493,45.4104672128,44.9343602469
1755,1000.0,0.0,650.0,632.0,254.0,648.0,560.0,540.0,830.0,250.0,600.0,250.0,0.0571893173621,49.5458686722,49.5458686722
1756,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,600.0,250.0,0.057181843392,49.5426496116,49.5426496116
1757,1000.0,0.0,650.0,632.0,254.0,650.0,516.0,540.0,830.0,250.0,79.0,516.0,0.135037441703,49.3830631711,48.5391338442
1758,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,784.0,250.0,7500.0,1000.0,0.411982908443,48.9571546928,46.6130509337
1759,1280.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.167022181132,49.2186749424,48.327844756
1760,1000.0,0.0,650.0,632.0,254.0,650.0,552.0,540.0,830.0,250.0,7500.0,1000.0,0.414841880226,48.9719304518,46.6039512709
1761,1000.0,0.0,630.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,50.0,630.0,0.147489536361,49.2880033892,48.3060773844
1762,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,764.0,250.0,1.0,254.0,0.115599346296,49.4662675767,49.0701805025
1763,1000.0,0.0,650.0,632.0,231.0,650.0,560.0,540.0,830.0,250.0,20.0,830.0,0.214114070744,49.0740501175,47.3738079521
1764,1060.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,35.0,560.0,0.147700080434,49.2975654331,48.5432703928
1765,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,519.0,830.0,250.0,76.0,519.0,0.138851128109,49.3830977831,48.5668968448
1766,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,501.0,830.0,250.0,1.0,254.0,0.115819287924,49.4702890339,48.9668058448
1767,1000.0,0.0,650.0,632.0,237.0,650.0,560.0,540.0,830.0,250.0,600.0,250.0,0.0568889973475,49.5941182756,49.5941182756
1768,1000.0,0.0,650.0,632.0,254.0,650.0,572.0,540.0,830.0,250.0,55.0,540.0,0.144731694069,49.3182504444,48.5225114692
1769,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,802.0,250.0,55.0,540.0,0.144006313854,49.4015449259,48.5780844902
1770,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,770.0,250.0,7500.0,1000.0,0.414451711622,48.9820231683,46.6105142107
1771,1000.0,0.0,650.0,632.0,241.0,650.0,560.0,540.0,830.0,250.0,35.0,560.0,0.145877468751,49.3510409692,48.5386198399
1772,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,838.0,250.0,35.0,560.0,0.148690271401,49.2874224012,48.50231821
1773,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,758.0,250.0,600.0,250.0,0.0577597630831,49.5312263321,49.5312263321
1774,1000.0,0.0,650.0,632.0,254.0,616.0,560.0,540.0,830.0,250.0,1.0,254.0,0.11573237306,49.46686092,49.0866331413
1775,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,756.0,250.0,48.0,632.0,0.165262820904,49.2116940547,48.2091896843
1776,1000.0,0.0,650.0,632.0,254.0,636.0,560.0,540.0,830.0,250.0,55.0,540.0,0.144686840689,49.3633288432,48.5630865449
1777,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,350.0,1.0,254.0,0.116243636643,49.4629842039,49.0199802964
1778,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,365.0,55.0,540.0,0.145904414224,49.3344201098,48.554284985
1779,1000.0,0.0,650.0,632.0,254.0,660.0,560.0,540.0,830.0,250.0,20.0,660.0,0.167423410348,49.2080667609,48.2593175816
1780,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,796.0,250.0,35.0,560.0,0.146124980174,49.3670593032,48.5444302796
1781,900.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,1.0,254.0,0.122980330792,49.4027399948,48.6231522984
1782,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,495.0,830.0,250.0,600.0,250.0,0.0574245122199,49.5430957709,49.5430957709
1783,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,816.0,250.0,1.0,254.0,0.115255116404,49.4829281256,49.0777937705
1784,1000.0,0.0,640.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,20.0,830.0,0.215769547471,49.0421109016,47.3748729665
1785,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,826.0,250.0,600.0,250.0,0.057195821942,49.5577226594,49.5577226594
1786,1000.0,0.0,650.0,632.0,254.0,650.0,552.0,540.0,830.0,250.0,30.0,650.0,0.164501072749,49.2490767816,48.2760152959
1787,1000.0,0.0,650.0,632.0,232.0,650.0,560.0,540.0,830.0,250.0,23.0,232.0,0.103812910736,49.5287876358,49.1196857405
1788,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,35.0,560.0,0.147594402652,49.30054805,48.5176144612
1789,1000.0,0.0,650.0,632.0,251.0,650.0,560.0,540.0,830.0,250.0,600.0,250.0,0.0568155194005,49.5628552037,49.5628552037
1790,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,844.0,250.0,30.0,650.0,0.166772537567,49.1996879744,48.2505141021
1791,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,528.0,830.0,250.0,67.0,528.0,0.14135881909,49.3625238434,48.5620933967
1792,1000.0,0.0,650.0,590.0,254.0,650.0,560.0,540.0,830.0,250.0,600.0,250.0,0.0573374270988,49.543066835,49.543066835
1793,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,760.0,250.0,1.0,254.0,0.116002683147,49.460816178,49.0569866508
1794,1000.0,0.0,640.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,55.0,540.0,0.144700500424,49.3600888618,48.564162263
1795,1000.0,0.0,650.0,632.0,254.0,604.0,560.0,540.0,830.0,250.0,55.0,540.0,0.144627790745,49.3468534793,48.5523824003
1796,1000.0,0.0,600.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,600.0,250.0,0.0572559689149,49.5358747037,49.5358747037
1797,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,812.0,250.0,30.0,650.0,0.151627435638,49.2830509778,48.3120306599
1798,1000.0,0.0,615.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,7500.0,1000.0,0.417548070262,48.9872202833,46.6159471669
1799,1000.0,0.0,610.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,1.0,254.0,0.115700327988,49.4684059288,49.0722461026
1800,1240.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,48.0,632.0,0.166472564625,49.1975029528,48.2730717121
1801,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,510.0,830.0,250.0,20.0,830.0,0.215928468225,48.9676887024,47.360378306
1802,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.152400113749,49.240581923,48.2981986503
1803,1340.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,35.0,560.0,0.151931219359,49.2984354477,48.5342491517
1804,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,816.0,250.0,48.0,632.0,0.163471049513,49.2469026296,48.2100177266
1805,1160.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,7340.0,1160.0,0.5047418845,48.6238954033,46.237303075
1806,1000.0,0.0,650.0,632.0,245.0,650.0,560.0,540.0,830.0,250.0,35.0,560.0,0.145974204221,49.3339030738,48.5354151514
1807,1240.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.143420008127,49.2339339184,48.3576567869
1808,1000.0,0.0,650.0,632.0,247.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.163032093072,49.2641080412,48.2791333868
1809,1000.0,0.0,650.0,632.0,254.0,650.0,580.0,540.0,830.0,250.0,48.0,632.0,0.165175461268,49.1681803219,48.174007679
1810,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,558.0,830.0,250.0,7500.0,1000.0,0.414811496898,48.9133064967,46.604063255
1811,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,828.0,250.0,48.0,632.0,0.164372472939,49.216218653,48.2011164884
1812,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,513.0,830.0,250.0,30.0,650.0,0.152876675303,49.2476472237,48.2866858897
1813,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,425.0,35.0,560.0,0.149499274303,49.2985755283,48.531399826
1814,1000.0,0.0,650.0,632.0,254.0,650.0,512.0,540.0,830.0,250.0,20.0,830.0,0.216868075794,48.9721783161,47.3698595736
1815,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,501.0,830.0,250.0,48.0,632.0,0.164578081628,49.2009765218,48.1726796872
1816,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,528.0,830.0,250.0,7500.0,1000.0,0.41546574065,48.9762673192,46.5973533087
1817,960.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,48.0,632.0,0.164664612969,49.2547148023,47.9945740152
1818,1000.0,0.0,650.0,510.0,254.0,650.0,560.0,540.0,830.0,250.0,55.0,540.0,0.156321024033,49.1711451214,48.2153581453
1819,1000.0,0.0,650.0,632.0,254.0,620.0,560.0,540.0,830.0,250.0,1.0,254.0,0.115738662463,49.4659520436,49.0965861434
1820,1000.0,0.0,650.0,632.0,251.0,650.0,560.0,540.0,830.0,250.0,4.0,251.0,0.114161738286,49.4712293586,49.0489583675
1821,1000.0,0.0,650.0,632.0,252.0,650.0,560.0,540.0,830.0,250.0,55.0,540.0,0.144058987867,49.346730297,48.5557143173
1822,1000.0,0.0,650.0,590.0,254.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.164637062801,49.2119748524,48.2617632629
1823,1000.0,0.0,650.0,632.0,254.0,650.0,576.0,540.0,830.0,250.0,19.0,576.0,0.152234791638,49.2737784593,48.4819987546
1824,1000.0,0.0,650.0,632.0,251.0,650.0,560.0,540.0,830.0,250.0,55.0,540.0,0.14377645772,49.3507319122,48.5583436608
1825,1000.0,0.0,650.0,500.0,254.0,650.0,560.0,540.0,830.0,250.0,55.0,540.0,0.158351211845,49.1510243132,48.1719844359
1826,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,564.0,830.0,250.0,48.0,632.0,0.164593654348,49.1858928035,48.1767013451
1827,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,555.0,830.0,250.0,1.0,254.0,0.115822032194,49.4675677915,48.982474565
1828,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,335.0,30.0,650.0,0.164888921809,49.2185486208,48.3355018647
1829,1000.0,0.0,625.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,35.0,560.0,0.147569778108,49.3268132787,48.5397147144
1830,1000.0,0.0,610.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,70.0,610.0,0.142513945443,49.3257626989,48.3051201042
1831,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,834.0,250.0,48.0,632.0,0.165133153789,49.2021714064,48.1950770969
1832,1000.0,0.0,650.0,632.0,254.0,620.0,560.0,540.0,830.0,250.0,20.0,830.0,0.215802263874,49.0819962631,47.369238588
1833,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,20.0,830.0,0.216099139598,49.0029737142,47.3698265276
1834,1000.0,0.0,650.0,632.0,243.0,650.0,560.0,540.0,830.0,250.0,7500.0,1000.0,0.412511393479,48.9634117714,46.6067214387
1835,1000.0,0.0,650.0,632.0,242.0,650.0,560.0,540.0,830.0,250.0,600.0,250.0,0.0568644483766,49.5939750215,49.5939750215
1836,1000.0,0.0,650.0,550.0,254.0,650.0,560.0,540.0,830.0,250.0,130.0,550.0,0.145512008241,49.3110326653,48.200015613
1837,1000.0,0.0,650.0,632.0,254.0,650.0,572.0,540.0,830.0,250.0,48.0,632.0,0.164760964238,49.1844120248,48.186424078
1838,1020.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,600.0,250.0,0.0571666631383,49.5407829568,49.5407829568
1839,940.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,7560.0,940.0,0.386597802552,48.9334055384,46.5739100155
1840,1000.0,0.0,650.0,632.0,254.0,612.0,560.0,540.0,830.0,250.0,1.0,254.0,0.115726839211,49.4682209554,49.0746571788
1841,1240.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,1.0,254.0,0.117149079953,49.4616034891,49.0178325048
1842,1000.0,0.0,625.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,1.0,254.0,0.115733616685,49.4652065208,49.1049922015
1843,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,576.0,830.0,250.0,48.0,632.0,0.164926840875,49.1617691547,48.1485879123
1844,1000.0,0.0,650.0,560.0,254.0,650.0,560.0,540.0,830.0,250.0,600.0,250.0,0.0579033543299,49.4280617425,49.4280617425
1845,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,531.0,830.0,250.0,35.0,560.0,0.147585306546,49.2990711873,48.520961731
1846,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,552.0,830.0,250.0,43.0,552.0,0.148044894909,49.3194496591,48.5251079698
1847,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,782.0,250.0,30.0,650.0,0.162979050175,49.292540023,48.2886882137
1848,1300.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,7200.0,1300.0,0.59035206296,46.6667718721,45.4050966417
1849,1020.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,7480.0,1020.0,0.425958864736,48.9086684665,46.6014131387
1850,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,796.0,250.0,55.0,540.0,0.144001237809,49.4045943579,48.5799158072
1851,920.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,35.0,560.0,0.152254612591,49.2826924504,48.1029348622
1852,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,483.0,830.0,250.0,30.0,650.0,0.153830954039,49.2012050171,48.2052889656
1853,1080.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,48.0,632.0,0.164657362191,49.1966088642,48.2826648623
1854,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,824.0,250.0,7500.0,1000.0,0.413308847685,48.9668393572,46.605124186
1855,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.164539526892,49.2295808744,48.2693191718
1856,1040.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,20.0,830.0,0.21632754511,48.9344291873,47.5580138498
1857,1000.0,0.0,650.0,632.0,254.0,652.0,560.0,540.0,830.0,250.0,48.0,632.0,0.16462872145,49.2067968306,48.1978586215
1858,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,525.0,830.0,250.0,600.0,250.0,0.0572689793008,49.5427149527,49.5427149527
1859,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,543.0,830.0,250.0,30.0,650.0,0.164536363415,49.231363059,48.2679836994
1860,1380.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,48.0,632.0,0.168278814305,49.1994586749,48.2734588337
1861,1000.0,0.0,645.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,55.0,540.0,0.144701672846,49.3492133532,48.5577954382
1862,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,800.0,250.0,50.0,800.0,0.207507400983,49.0850599262,47.3724013774
1863,1000.0,0.0,650.0,632.0,238.0,650.0,560.0,540.0,830.0,250.0,55.0,540.0,0.143054578782,49.4009194442,48.5741868579
1864,1200.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,48.0,632.0,0.165816104659,49.1971496257,48.2744714464
1865,1000.0,0.0,650.0,632.0,248.0,650.0,560.0,540.0,830.0,250.0,35.0,560.0,0.146245911981,49.3219875505,48.5312555675
1866,1000.0,0.0,650.0,650.0,254.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.15197408396,49.2046701288,48.2762157852
1867,1000.0,0.0,650.0,632.0,254.0,624.0,560.0,540.0,830.0,250.0,56.0,624.0,0.157120649899,49.2942472692,48.2802007495
1868,1320.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,35.0,560.0,0.151644070757,49.2982702297,48.5340427728
1869,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.164539526892,49.2295808744,48.2693191718
1870,1000.0,0.0,650.0,632.0,243.0,650.0,560.0,540.0,830.0,250.0,35.0,560.0,0.145895831435,49.3422878095,48.5373505174
1871,1220.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,7280.0,1220.0,0.54142703782,47.9167337456,45.8798128359
1872,1000.0,0.0,650.0,632.0,254.0,650.0,572.0,540.0,830.0,250.0,1.0,254.0,0.11583646369,49.45215098,48.9815642979
1873,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,516.0,830.0,250.0,48.0,632.0,0.164562203862,49.2161667875,48.1921777939
1874,1000.0,0.0,660.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,600.0,250.0,0.0571647451679,49.5028021532,49.5028021532
1875,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,784.0,250.0,1.0,254.0,0.115002244767,49.4941603761,49.1162638597
1876,1000.0,0.0,620.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,60.0,620.0,0.145009397296,49.3117501753,48.3063688896
1877,820.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.191275703701,49.0515395017,47.2603576501
1878,1000.0,0.0,650.0,632.0,240.0,650.0,560.0,540.0,830.0,250.0,15.0,240.0,0.108152564454,49.5017544336,49.1126767173
1879,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,350.0,500.0,350.0,0.08419111101,49.0158837893,49.0158837893
1880,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,486.0,830.0,250.0,30.0,650.0,0.153661170775,49.2070219783,48.218122483
1881,1140.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,35.0,560.0,0.148327912331,49.2975047283,48.5381064767
1882,1000.0,0.0,650.0,632.0,242.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.151013853587,49.2971221269,48.3113103538
1883,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,766.0,250.0,1.0,254.0,0.115427667049,49.469006161,49.0765318255
1884,1000.0,0.0,650.0,632.0,254.0,650.0,508.0,540.0,830.0,250.0,48.0,632.0,0.164904272205,49.1866570735,48.1902747495
1885,1000.0,0.0,650.0,632.0,254.0,644.0,560.0,540.0,830.0,250.0,30.0,650.0,0.152499347214,49.2541590969,48.3019706421
1886,1000.0,0.0,650.0,510.0,254.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.177289271776,49.0774184514,47.9964149578
1887,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,522.0,830.0,250.0,30.0,650.0,0.164568415823,49.2298744494,48.2668120112
1888,1000.0,0.0,650.0,632.0,254.0,644.0,560.0,540.0,830.0,250.0,1.0,254.0,0.115791811345,49.4713628358,49.048493754
1889,1000.0,0.0,650.0,632.0,254.0,650.0,544.0,540.0,830.0,250.0,20.0,830.0,0.216150204938,49.0627077855,47.3739516241
1890,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,537.0,830.0,250.0,35.0,560.0,0.147590859565,49.299679747,48.5196089016
1891,1340.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,600.0,250.0,0.0566008028003,49.5230460136,49.5230460136
1892,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,828.0,250.0,35.0,560.0,0.147436937614,49.3039030194,48.5206589061
1893,1000.0,0.0,650.0,632.0,254.0,652.0,560.0,540.0,830.0,250.0,7500.0,1000.0,0.414676477587,48.9477922818,46.6016790677
1894,1000.0,0.0,650.0,630.0,254.0,650.0,560.0,540.0,830.0,250.0,20.0,830.0,0.216108838185,49.010674105,47.3702072281
1895,1000.0,0.0,650.0,650.0,254.0,650.0,560.0,540.0,830.0,250.0,600.0,250.0,0.0571014781244,49.5373031981,49.5373031981
1896,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,549.0,830.0,250.0,48.0,632.0,0.164569515969,49.2193672818,48.1945461208
1897,920.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.169752250874,49.2112358014,47.8430934165
1898,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,782.0,250.0,600.0,250.0,0.0573484933134,49.5859872134,49.5859872134
1899,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,788.0,250.0,30.0,650.0,0.151856779843,49.3133142391,48.3172777227
1900,1000.0,0.0,650.0,632.0,254.0,620.0,560.0,540.0,830.0,250.0,7500.0,1000.0,0.416105982187,48.9600354058,46.5970384291
1901,1000.0,0.0,650.0,632.0,254.0,650.0,568.0,540.0,830.0,250.0,27.0,568.0,0.149907979795,49.2877116514,48.503762111
1902,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,792.0,250.0,30.0,650.0,0.151820215047,49.3229979944,48.3172657062
1903,1000.0,0.0,650.0,632.0,242.0,650.0,560.0,540.0,830.0,250.0,7500.0,1000.0,0.412522694451,48.9594436199,46.6067401201
1904,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,810.0,250.0,30.0,650.0,0.151635959571,49.2877041909,48.3129916791
1905,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,492.0,830.0,250.0,7500.0,1000.0,0.420454737102,48.8849527741,46.56807763
1906,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,840.0,250.0,48.0,632.0,0.166107734944,49.1889382535,48.1877659745
1907,1000.0,0.0,650.0,632.0,244.0,650.0,560.0,540.0,830.0,250.0,48.0,632.0,0.162492742697,49.2645100161,48.2118038029
1908,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,826.0,250.0,55.0,540.0,0.144462770646,49.3467443443,48.5561999563
1909,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,335.0,48.0,632.0,0.165060272996,49.1973685062,48.2794642164
1910,1000.0,0.0,650.0,632.0,237.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.151162352863,49.3169317311,48.3118490974
1911,1000.0,0.0,650.0,632.0,240.0,650.0,560.0,540.0,830.0,250.0,20.0,830.0,0.213647988686,49.0854726885,47.3753809396
1912,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,395.0,20.0,830.0,0.217771089963,48.3606350178,47.6064236526
1913,1200.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,35.0,560.0,0.149251476728,49.2976200752,48.5355878179
1914,1000.0,0.0,650.0,510.0,254.0,650.0,560.0,540.0,830.0,250.0,7500.0,1000.0,0.452792398796,48.7604285815,46.4847823244
1915,1000.0,0.0,650.0,632.0,243.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.150983964396,49.2925818656,48.3108688222
1916,1000.0,0.0,650.0,630.0,254.0,650.0,560.0,540.0,830.0,250.0,50.0,630.0,0.163985871852,49.216161361,48.2005789003
1917,1360.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,1.0,254.0,0.118510450352,49.4617794997,49.0181244225
1918,1000.0,0.0,650.0,632.0,254.0,604.0,560.0,540.0,830.0,250.0,1.0,254.0,0.115718039769,49.4683500898,49.048063379
